"scientific_name_original","scientific_name_MG","family_MG","scientific_name_WFO","scientific_name_authorship","family_WFO","perennial","annual","lifecycle_POSA","monoecious","dioecious","evergreen","deciduous","seasonally_apparent","seasonally_identifiable","flower_postfire","resprout_postfire","serotinous","flower_begin","flower_end","flower_begin_alt","flower_end_alt","max_height_cm","herb","geophyte","graminoid","low_shrub","mid_shrub","tall_shrub","tree","scrambler","liana","hemiparasite","parasite","missing_growthform_class","succulent","leaf_succulent","stem_succulent","other_succulent","leaf_type","lvs_linear","lvs_intermediate","lvs_oval","lvs_compound","lvs_lobed","lvs_dissected","leaf_length","virtually_no_leaves","stems_photosynthetic","functional_leaf","plant_longevity","flammability","pollination","dispersal"
"Diascia macrophylla","Diascia macrophylla","Scrophulariaceae","Diascia macrophylla","(Thunb.) Spreng.","Scrophulariaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1.5,0,0,"leaf",0,"l","i","p"
"Diascia namaquensis","Diascia namaquensis","Scrophulariaceae","Diascia namaquensis","Hiern","Scrophulariaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,1,0,1,0,2,0,0,"leaf",0,"l","i","p"
"Diascia nana","Diascia nana","Scrophulariaceae","Diascia nana","Diels","Scrophulariaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,1,0,2,0,0,"leaf",0,"l","i","p"
"Didelta spinosa","Didelta spinosa","Asteraceae","Didelta spinosa","Aiton","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Sep",NA,NA,200,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"leaf",0,0,1,0,0,0,4,0,0,"leaf",3,"l","i","w"
"Dimorphotheca cuneata","Dimorphotheca cuneata","Asteraceae","Dimorphotheca cuneata","DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Sep","Nov",NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,2,0,0,"leaf",3,"l","i","w"
"Dimorphotheca pinnata","Dimorphotheca pinnata","Asteraceae","Osteospermum pinnatum","(Thunb.) Norl.","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Jul","Sep",NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,1,4,0,0,"leaf",0,"l","i","w"
"Dimorphotheca pluvialis","Dimorphotheca pluvialis","Asteraceae","Dimorphotheca pluvialis","Moench","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Oct",NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,1,0,3,0,0,"leaf",0,"l","i","w"
"Dimorphotheca sinuata","Dimorphotheca sinuata","Asteraceae","Dimorphotheca sinuata","DC.","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,1,0,3,0,0,"leaf",0,"l","i","w"
"Disperis purpurata","Disperis purpurata","Orchidaceae","Disperis purpurata","Rchb.f.","Orchidaceae",1,0,NA,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,5,0,0,"leaf",2,"l","i","p"
"Drimia physodes","Drimia physodes","Hyacinthaceae","Fusifilum physodes","(Jacq.) Raf. ex Speta","Asparagaceae",1,0,NA,1,0,0,1,1,1,0,1,0,"Oct","Apr",NA,NA,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,10,0,0,"leaf",3,"l","i","p"
"Drosanthemum floribundum","Drosanthemum floribundum","Aizoaceae","Drosanthemum floribundum","(Haw.) Schwantes","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Sep","Dec",NA,NA,30,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"leaf",1,0,0,0,0,0,2,0,0,"leaf",2,"l","i","p"
"Drosanthemum framesii","Drosanthemum framesii","Aizoaceae","Drosanthemum framesii","L.Bolus","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Sep",NA,NA,NA,8,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"leaf",0,1,0,0,0,0,1.5,0,0,"leaf",2,"l","i","p"
"Drosanthemum karrooense","Drosanthemum karrooense","Aizoaceae","Drosanthemum karrooense","L.Bolus","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Aug",NA,NA,NA,20,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"leaf",1,0,0,0,0,0,1.1,0,0,"leaf",2,"l","i","p"
"Ehrharta delicatula","Ehrharta delicatula","Poaceae","Ehrharta delicatula","Stapf","Poaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,15,0,1,"mixed",0,"l","w","w"
"Ehrharta longiflora","Ehrharta longiflora","Poaceae","Ehrharta longiflora","Sm.","Poaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,30,0,0,"mixed",0,"l","w","w"
"Ehrharta longifolia","Ehrharta longifolia","Poaceae","Ehrharta longifolia","Schrad.","Poaceae",1,0,NA,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,60,0,1,"mixed",2,"l","w","w"
"Ehrharta melicoides","Ehrharta melicoides","Poaceae","Ehrharta melicoides","Thunb.","Poaceae",1,0,NA,1,0,0,1,0,0,0,0,0,"Sep","Nov",NA,NA,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,20,0,1,"mixed",2,"m","w","w"
"Ehrharta ramosa ","Ehrharta ramosa subsp ramosa","Poaceae","Ehrharta ramosa","Thunb.","Poaceae",1,0,NA,1,0,1,0,0,0,0,1,0,"Sep","Jan",NA,NA,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,10,0,1,"mixed",2,"h","w","w"
"Emilia hantamensis","Emilia hantamensis","Asteraceae","Emilia hantamensis","J.C.Manning & Goldblatt","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,1,0,7,0,0,"leaf",2,"l","i","w"
"Erica inaequalis","Erica inaequalis","Ericaceae","Erica inaequalis","(Klotzsch) E.G.H.Oliv.","Ericaceae",1,0,NA,1,0,1,0,0,0,0,1,0,"Sep","Feb",NA,NA,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.3,0,0,"leaf",3,"h","i","p"
"Eriocephalus decussatus","Eriocephalus decussatus","Asteraceae","Eriocephalus decussatus","Burch.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Sep",NA,NA,150,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.3,0,0,"leaf",2,"m","i","w"
"Eriocephalus ericoides","Eriocephalus ericoides","Asteraceae","Eriocephalus ericoides","Druce","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Nov",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.4,0,0,"leaf",2,"m","i","w"
"Eriocephalus microphyllus","Eriocephalus microphyllus","Asteraceae","Eriocephalus microphyllus","DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jun","Jul","Aug",NA,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.4,0,0,"leaf",2,"m","i","w"
"Eriocephalus namaquensis","Eriocephalus namaquensis","Asteraceae","Eriocephalus namaquensis","M.A.N.Müll.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Oct",NA,NA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.3,0,0,"leaf",2,"l","i","w"
"Eriocephalus pauperrimus","Eriocephalus pauperrimus","Asteraceae","Eriocephalus pauperrimus","Merxm. & Eberle","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jun","Sep",NA,NA,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.3,0,0,"leaf",2,"m","i","w"
"Eriocephalus punctulatus","Eriocephalus punctulatus","Asteraceae","Eriocephalus punctulatus","DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Aug","Oct",NA,NA,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.5,0,0,"leaf",2,"m","i","w"
"Eriocephalus purpureus","Eriocephalus purpureus","Asteraceae","Eriocephalus purpureus","Burch.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Aug",NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.5,0,0,"leaf",2,"m","i","w"
"Eriocephalus spinescens","Eriocephalus spinescens","Asteraceae","Eriocephalus spinescens","Burch.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.3,0,0,"leaf",2,"l","i","w"
"Erodium cicutarium","Erodium cicutarium","Geraniaceae","Erodium cicutarium","(L.) L'Hér.","Geraniaceae",0,1,NA,1,0,0,0,1,1,0,0,0,"All year",NA,NA,NA,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,1,0,1,4,0,0,"leaf",0,"l","i","w"
"Erodium moschatum","Erodium moschatum","Geraniaceae","Erodium moschatum","(Burm.f.) L'Hér.","Geraniaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,1,1,1,5,0,0,"leaf",0,"l","i","w"
"Euchlora hirsuta","Euchlora hirsuta","Fabaceae","Euchlora hirsuta","(Thunb.) Druce","Fabaceae",1,0,NA,1,0,0,1,1,1,0,1,0,"Jun","Oct",NA,NA,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,2,0,0,"leaf",3,"l","i","p"
"Euphorbia hamata","Euphorbia hamata","Euphorbiaceae","Euphorbia hamata","Sweet","Euphorbiaceae",1,0,NA,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"leaf",0,1,1,0,0,0,2,1,1,"mixed",3,"l","i","p"
"Euphorbia multiceps","Euphorbia multiceps","Euphorbiaceae","Euphorbia multiceps","A.Berger","Euphorbiaceae",1,0,NA,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"leaf",1,0,0,0,0,0,1.2,1,1,"mixed",3,"l","i","p"
"Euryops annuus","Euryops annuus","Asteraceae","Euryops annuus","Compton","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,1,NA,1,8,0,0,"leaf",0,"l","i","w"
"Euryops imbricatus","Euryops imbricatus","Asteraceae","Euryops imbricatus","Less.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,120,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,1.7,0,0,"leaf",2,"m","i","w"
"Euryops lateriflorus","Euryops lateriflorus","Asteraceae","Euryops lateriflorus","(L.f.) DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,1,0,"May","Aug",NA,NA,150,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,3,0,0,"leaf",3,"h","i","w"
"Euryops marlothii","Euryops marlothii","Asteraceae","Euryops marlothii","B.Nord.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Dec",NA,NA,150,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,1,0,1.5,0,0,"leaf",2,"h","i","w"
"Euryops multifidus","Euryops multifidus","Asteraceae","Euryops multifidus","DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jun","Sep",NA,NA,150,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,1,0,1,0,0,"leaf",2,"h","i","w"
"Euryops trifidus","Euryops trifidus","Asteraceae","Euryops trifidus","(L.f.) DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,1,1.5,0,0,"leaf",2,"h","i","w"
"Felicia merxmuelleri","Felicia merxmuelleri","Asteraceae","Felicia merxmuelleri","Grau","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,2,0,0,"leaf",0,"l","i","w"
"Felicia australis","Felicia australis","Asteraceae","Felicia australis","(Alston) E.Phillips","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Sep",NA,NA,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,1.5,0,0,"leaf",0,"l","i","w"
"Felicia bergiana","Felicia bergiana","Asteraceae","Felicia bergeriana","(Spreng.) O.Hoffm.","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Oct",NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1.5,0,0,"leaf",0,"l","i","w"
"Felicia brevifolia","Felicia brevifolia","Asteraceae","Felicia brevifolia","(DC.) Grau","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"May","Oct",NA,NA,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,2,0,0,"leaf",3,"h","i","i"
"Felicia hirsuta","Felicia hirsuta","Asteraceae","Felicia hirsuta","DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Mar","Oct",NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.9,0,0,"leaf",2,"m","i","w"
"Felicia hirta","Felicia hirta","Asteraceae","Felicia hirta","(Thunb.) Grau","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Oct",NA,NA,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,0.8,0,0,"leaf",2,"m","i","w"
"Felicia hispida","Felicia hispida","Asteraceae","Felicia hispida","(DC.) Grau","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,1,0,0,"leaf",1,"l","i","w"
"Felicia macrorrhiza","Felicia macrorrhiza","Asteraceae","Felicia macrorrhiza","DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Sep",NA,NA,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,2,0,0,"leaf",3,"m","i","w"
"Felicia ovata","Felicia ovata","Asteraceae","Felicia ovata","(Thunb.) Compton","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"May","Nov",NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,1,0,0,0,1,0,0,"leaf",2,"m","i","w"
"Felicia rogersii","Felicia rogersii","Asteraceae","Felicia rogersii","S.Moore","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Aug","Sep",NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,1,0,0,"leaf",3,"m","i","w"
"Fingerhuthia africana","Fingerhuthia africana","Poaceae","Fingerhuthia africana","Nees ex Lehm.","Poaceae",1,1,NA,1,0,0,1,0,0,0,0,0,"Sep","Dec",NA,NA,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,15,0,1,"mixed",2,"h","w","w"
"Forsskaolea candida","Forsskaolea candida","Urticaceae","Forsskaolea candida","L.f.","Urticaceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,NA,0,0,"leaf",2,"m","i","p"
"Foveolina dichotoma","Foveolina dichotoma","Asteraceae","Foveolina dichotoma","(DC.) Källersjö","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Nov",NA,NA,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,1,1,0,1,0,0,"leaf",0,"l","i","w"
"Galenia africana","Galenia africana","Aizoaceae","Aizoon africanum","(L.) Klak","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Oct","Dec",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,2,0,0,"leaf",2,"h","i","p"
"Galenia filiformis","Galenia filiformis","Aizoaceae","Aizoon filiforme","(Thunb.) Klak","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Aug","Oct",NA,NA,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"leaf",0,1,0,0,0,0,1.5,0,0,"leaf",2,"l","i","p"
"Galenia fruticosa","Galenia fruticosa","Aizoaceae","Aizoon fruticosum","L.f.","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Aug","Dec",NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1.3,0,0,"leaf",2,"l","i","p"
"Galenia namaensis","Galenia namaensis","Aizoaceae","Aizoon africanum","(L.) Klak","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Nov","Dec",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,1,0,0,0,0,1.5,0,0,"leaf",2,"l","i","p"
"Galenia sarcophylla","Galenia sarcophylla","Aizoaceae","Aizoon sarcophyllum","(Fenzl ex Sond.) Klak","Aizoaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Oct",NA,NA,20,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"leaf",0,1,0,0,0,0,1.5,0,0,"leaf",2,"l","i","p"
"Gazania lichtensteinii","Gazania lichtensteinianum","Asteraceae","Gazania lichtensteinii","Less.","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Sep",NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,3,0,0,"leaf",0,"l","i","w"
"Gazania rigida","Gazania rigida","Asteraceae","Gazania rigida","(Burm.f.) Roessler","Asteraceae",1,0,NA,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,1,1,12,0,0,"leaf",2,"l","i","w"
"Gazania tenuifolia","Gazania tenuifolia","Asteraceae","Gazania tenuifolia","Less.","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,1,0,0,1,1,10,0,0,"leaf",0,"l","i","w"
"Geissorhiza corrigata","Geissorhiza corrigata","Iridaceae","Geissorhiza corrugata","Klatt","Iridaceae",1,0,NA,1,0,0,1,0,0,0,0,0,"Aug","Sep",NA,NA,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,3,0,0,"leaf",3,"l","i","w"
"Geissorhiza divaricata","Geissorhiza divaricata","Iridaceae","Geissorhiza divaricata","Goldblatt","Iridaceae",1,0,NA,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,10,0,0,"leaf",2,"l","i","w"
"Gnidia deserticola","Gnidia deserticola","Thymelaeaceae","Lasiosiphon deserticola","(Gilg) C.H.Wright","Thymelaeaceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,1,0,0,"leaf",2,"h","i","p"
"Gnidia meyeri","Gnidia meyeri","Thymelaeaceae","Gnidia meyeri","Meisn.","Thymelaeaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Aug","Oct",NA,NA,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,1.5,0,0,"leaf",2,"h","i","p"
"Gnidia scabra","Gnidia scabra","Thymelaeaceae","Gnidia scabra","Thunb.","Thymelaeaceae",1,0,NA,1,0,1,0,0,0,0,1,0,"Sep","Apr",NA,NA,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,1,0,0,"leaf",2,"h","i","p"
"Gorteria diffusa","Gorteria diffusa","Asteraceae","Gorteria diffusa","Thunb.","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Jul","Oct",NA,NA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,1,1,5,0,0,"leaf",0,"l","i","w"
"Grielum humifusum","Grielum humifusum","Neuradaceae","Grielum humifusum","Thunb.","Neuradaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,1,1,2,0,0,"leaf",0,"l","i","m"
"Haemanthus barkerae","Haemanthus barkerii","Amaryllidaceae","Haemanthus barkerae","Snijman","Amaryllidaceae",1,0,NA,1,0,0,1,1,1,0,1,0,"Mar","Apr",NA,NA,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,20,0,0,"leaf",3,"l","i","m"
"Haworthia venosa","Haworthia venosa","Asphodelaceae","Haworthiopsis venosa","(Lam.) G.D.Rowley","Asphodelaceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Nov","Dec",NA,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"leaf",0,0,1,0,0,0,4,0,0,"leaf",3,"l","i","p"
"Hebenstretia robusta","Hebenstretia robusta","Scrophulariaceae","Hebenstretia robusta","E.Mey.","Scrophulariaceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,2,0,0,"leaf",1,"l","i","p"
"Helichrysum hamulosum","Helichrysum hamulosum","Asteraceae","Helichrysum hamulosum","DC.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Dec","Mar",NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,1.2,0,0,"leaf",2,"h","i","w"
"Helichrysum leontonyx","Helichrysum leontonyx","Asteraceae","Helichrysum leontonyx","DC.","Asteraceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,2.5,0,0,"leaf",0,"l","i","w"
"Helichrysum lucilioides","Helichrysum lucilioides","Asteraceae","Helichrysum lucilioides","Less.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1.2,0,0,"leaf",2,"m","i","w"
"Helichrysum obtusum","Helichrysum obtusum","Asteraceae","Helichrysum obtusum","Moeser","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Sep",NA,NA,NA,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,0,1,0,0,0,1,0,0,"leaf",2,"l","i","w"
"Helichrysum revolutum","Helichrysum revolutum","Asteraceae","Helichrysum revolutum","Less.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Jul","Oct",NA,NA,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,0,0,1.3,0,0,"leaf",2,"h","i","w"
"Helichrysum stellatum","Helichrysum stellatum","Asteraceae","Helichrysum stellatum","Less.","Asteraceae",1,0,NA,1,0,1,0,0,0,0,0,0,"Sep","Oct",NA,NA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,2,0,0,"leaf",2,"m","i","w"
"Heliophila amplexicaulis","Heliophila amplexicaulis","Brassicaceae","Heliophila amplexicaulis","L.f.","Brassicaceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Oct",NA,NA,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",0,1,0,0,0,0,2,0,0,"leaf",0,"l","i","p"
"Heliophila collina","Heliophila collina","Brassicaceae","Heliophila collina","O.E.Schulz","Brassicaceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Sep",NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,1,1,2,0,0,"leaf",0,"l","i","p"
"Heliophila crithmifolia","Heliophila crithmifolia","Brassicaceae","Heliophila crithmifolia","Willd.","Brassicaceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Jul","Oct",NA,NA,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,1,1,3,0,0,"leaf",0,"l","i","p"
"Heliophila deserticola","Heliophila deserticola","Brassicaceae","Heliophila deserticola","Schltr.","Brassicaceae",0,1,NA,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,1,1,3,0,0,"leaf",0,"l","i","p"
"Heliophila pinnata","Heliophila pinnata","Brassicaceae","Heliophila pinnata","L.f.","Brassicaceae",0,1,NA,1,0,0,0,1,1,0,0,0,"Aug","Oct",NA,NA,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leaf",1,0,0,0,1,1,2.4,0,0,"leaf",0,"l","i","p"
